URL,SHADetected,Module,FullyTestName,Category,Status,PRLink,Notes,,,,,
https://github.com/apache/incubator-dubbo,737f7a7ea67832d7f17517326fb2491d0a086dd7,dubbo-rpc/dubbo-rpc-dubbo,org.apache.dubbo.rpc.protocol.dubbo.telnet.InvokerTelnetHandlerTest.testInvokeAutoFindMethod,NDOD,,,,,,,,
https://github.com/apache/incubator-dubbo,737f7a7ea67832d7f17517326fb2491d0a086dd7,dubbo-rpc/dubbo-rpc-dubbo,org.apache.dubbo.rpc.protocol.dubbo.telnet.InvokerTelnetHandlerTest.testInvokeByPassingNullValue,NDOD,,,,,,,,
https://github.com/apache/incubator-dubbo,737f7a7ea67832d7f17517326fb2491d0a086dd7,dubbo-rpc/dubbo-rpc-dubbo,org.apache.dubbo.rpc.protocol.dubbo.telnet.InvokerTelnetHandlerTest.testInvokeDefaultSService,NDOD,,,,,,,,
https://github.com/apache/incubator-dubbo,737f7a7ea67832d7f17517326fb2491d0a086dd7,dubbo-rpc/dubbo-rpc-dubbo,org.apache.dubbo.rpc.protocol.dubbo.telnet.ListTelnetHandlerTest.testList,NOD;NDOD,,,,,,,,
https://github.com/apache/incubator-dubbo,737f7a7ea67832d7f17517326fb2491d0a086dd7,dubbo-rpc/dubbo-rpc-dubbo,org.apache.dubbo.rpc.protocol.dubbo.telnet.ListTelnetHandlerTest.testListService,NDOD;NOD,,,,,,,,
https://github.com/apache/incubator-dubbo,737f7a7ea67832d7f17517326fb2491d0a086dd7,dubbo-rpc/dubbo-rpc-http,org.apache.dubbo.rpc.protocol.http.HttpProtocolTest.testGenericInvokeWithNativeJava,NOD,,,,,,,,
https://github.com/apache/incubator-dubbo,737f7a7ea67832d7f17517326fb2491d0a086dd7,dubbo-rpc/dubbo-rpc-http,org.apache.dubbo.rpc.protocol.http.HttpProtocolTest.testTimeOut,NOD,,,,,,,,
https://github.com/c2mon/c2mon,d80687b119c713dd177a58cf53a997d8cc5ca264,c2mon-server/c2mon-server-common,cern.c2mon.server.common.republisher.RepublisherImplTest.testMultipleExceptions,NDOD;OD-Vic;NOD,,,,,,,,
https://github.com/c2mon/c2mon,d80687b119c713dd177a58cf53a997d8cc5ca264,c2mon-server/c2mon-server-common,cern.c2mon.server.common.republisher.RepublisherImplTest.testMultiplePublicationsWithExceptions,NDOD;OD-Vic,,,,,,,,
https://github.com/c2mon/c2mon,d80687b119c713dd177a58cf53a997d8cc5ca264,c2mon-server/c2mon-server-elasticsearch,cern.c2mon.server.elasticsearch.ElasticsearchModuleIntegrationTest.testModuleStartup,ID,,,,,,,,
https://github.com/c2mon/c2mon,d80687b119c713dd177a58cf53a997d8cc5ca264,c2mon-server/c2mon-server-elasticsearch,cern.c2mon.server.elasticsearch.tag.config.TagConfigDocumentIndexerTests.reindexTagConfigDocuments,OD-Vic,,,,,,,,
https://github.com/confluentinc/kafka-connect-elasticsearch,4d771248e26802e1986c6b7ed930106be5f76b1f,.,io.confluent.connect.elasticsearch.ElasticsearchWriterTest.testMap,ID,,,,,,,,
https://github.com/confluentinc/kafka-connect-elasticsearch,4d771248e26802e1986c6b7ed930106be5f76b1f,.,io.confluent.connect.elasticsearch.ElasticsearchWriterTest.testStringKeyedMap,ID,,,,,,,,
https://github.com/ctco/cukes,let,cukes-core,"lv.ctco.cukes.core.RunCukesTest.When
https://github.com/ctco/cukes,response,cukes-oauth-sample,lv.ctco.cukes.oauth.sample.RunCukesOAuthTest.And",response,contains,Read,"success""""""",contains,Read,"success""""""",b483e1a8f261b80a66291a42fc455256b0b5059c,
https://github.com/ctco/cukes,content-type,cukes-rabbitmq-sample,"lv.ctco.cukes.rabbitmq.RunCukesRabbmitMQTest.And,content-type,is,""application/json""",is,"application/json""""""",b483e1a8f261b80a66291a42fc455256b0b5059c,NOD,,,,,
https://github.com/ctco/cukes,mock,cukes-samples/cukes-rest-sample,"lv.ctco.cukes.rest.run.RunCustomCukesTest.*,mock,response,will,have,header,""expected"",with,value,""hello""",response,will,have,header,,,,,
https://github.com/ctco/cukes,wait,cukes-samples/cukes-plugin-sample,lv.ctco.cukes.plugins.RunCukesTest.Given,wait,for,1,second,for,1,second,b483e1a8f261b80a66291a42fc455256b0b5059c,
https://github.com/dnsjava/dnsjava,d97b6a0685d59143372bb392ab591dd8dd840b61,.,org.xbill.DNS.APLRecordTest.test_malformed_address,UD,,,,,,,,
https://github.com/dropwizard/dropwizard,07dfaed697427e208d65049f80a5d1949833b7cd,dropwizard-configuration,io.dropwizard.configuration.JsonConfigurationFactoryTest.printsDidYouMeanOnUnrecognizedField,ID,,,,,,,,
https://github.com/dropwizard/dropwizard,07dfaed697427e208d65049f80a5d1949833b7cd,dropwizard-configuration,io.dropwizard.configuration.YamlConfigurationFactoryTest.printsDidYouMeanOnUnrecognizedField,ID,,,,,,,,
https://github.com/elasticjob/elastic-job-lite,b022898ef1b8c984e17efb2a422ee45f6b13e46e,elastic-job-lite-core,io.elasticjob.lite.event.rdb.JobEventRdbSearchTest.assertFindJobExecutionEventsWithTime,NOD;OD-Vic,,,,,,,,
https://github.com/elasticjob/elastic-job-lite,b022898ef1b8c984e17efb2a422ee45f6b13e46e,elastic-job-lite-core,io.elasticjob.lite.event.rdb.JobEventRdbSearchTest.assertFindJobStatusTraceEventsWithTime,NDOD;OD-Vic,,,,,,,,
https://github.com/elasticjob/elastic-job-lite,b022898ef1b8c984e17efb2a422ee45f6b13e46e,elastic-job-lite-core,io.elasticjob.lite.executor.type.SimpleJobExecutorTest.assertExecuteWhenRunOnceAndThrowExceptionForMultipleShardingItems,ID,,,,,,,,
https://github.com/elasticjob/elastic-job-lite,b022898ef1b8c984e17efb2a422ee45f6b13e46e,elastic-job-lite-core,io.elasticjob.lite.internal.election.ElectionListenerManagerTest.assertLeaderElectionWhenRemoveLeaderInstancePathWithAvailableServerButJobInstanceIsShutdown,OD-Vic,,,,,,,,
https://github.com/elasticjob/elastic-job-lite,b022898ef1b8c984e17efb2a422ee45f6b13e46e,elastic-job-lite-lifecycle,io.elasticjob.lite.lifecycle.api.JobAPIFactoryTest.assertCreateJobStatisticsAPI,NOD,,,,,,,,
https://github.com/elasticjob/elastic-job-lite,b022898ef1b8c984e17efb2a422ee45f6b13e46e,elastic-job-lite-lifecycle,io.elasticjob.lite.lifecycle.api.JobAPIFactoryTest.assertCreateServerStatisticsAPI,NOD,,,,,,,,
https://github.com/elasticjob/elastic-job-lite,b022898ef1b8c984e17efb2a422ee45f6b13e46e,elastic-job-lite-lifecycle,io.elasticjob.lite.lifecycle.internal.settings.JobSettingsAPIImplTest.assertUpdateJobSettings,ID,,,,,,,,
https://github.com/elasticjob/elastic-job-lite,b022898ef1b8c984e17efb2a422ee45f6b13e46e,elastic-job-lite-spring,io.elasticjob.lite.spring.job.JobSpringNamespaceWithEventTraceRdbTest.assertSpringJobBean,NOD,,,,,,,,
https://github.com/elasticjob/elastic-job-lite,b022898ef1b8c984e17efb2a422ee45f6b13e46e,elastic-job-lite-spring,io.elasticjob.lite.spring.job.JobSpringNamespaceWithListenerAndJdkDynamicProxyTest.assertSpringJobBean,NOD,,,,,,,,
https://github.com/elasticjob/elastic-job-lite,b022898ef1b8c984e17efb2a422ee45f6b13e46e,elastic-job-lite-spring,io.elasticjob.lite.spring.job.JobSpringNamespaceWithoutListenerTest.assertSpringJobBean,NOD,,,,,,,,
https://github.com/googleapis/google-auth-library-java,0a8412fcf9de4ac568b9f88618e44087dd31b144,appengine,com.google.auth.appengine.AppEngineCredentialsTest.warnsDefaultCredentialsWithTransport,OD,https://github.com/TestingResearchIllinois/flaky-test-dataset/issues/81,,,,,,,
https://github.com/graphhopper/graphhopper,91f1a89a0b515328109a659e445b1008d9db8769,isochrone,com.graphhopper.isochrone.algorithm.IsochroneTest.testSearch,ID,,,,,,,,
https://github.com/hs-web/hsweb-framework,9eb96c4c7e6912253de3783673a922c216b5eec7,hsweb-commons/hsweb-commons-dao/hsweb-commons-dao-mybatis,org.hswebframework.web.dao.mybatis.builder.SqlParamParserTest.testParseQueryParam,ID,,,,,,,,
https://github.com/kagkarlsson/db-scheduler,4a8a28e60640dcd03e8d3bf212f483d35b0b6310,.,com.github.kagkarlsson.scheduler.compatibility.HsqlCompatibilityTest.test_compatibility,NDOD;OD-Vic;NOD,,,,,,,,
https://github.com/kagkarlsson/db-scheduler,4a8a28e60640dcd03e8d3bf212f483d35b0b6310,.,com.github.kagkarlsson.scheduler.compatibility.HsqlCompatibilityTest.test_jdbc_repository_compatibility,OD-Vic,,,,,,,,
https://github.com/kagkarlsson/db-scheduler,4a8a28e60640dcd03e8d3bf212f483d35b0b6310,.,com.github.kagkarlsson.scheduler.compatibility.HsqlCompatibilityTest.test_jdbc_repository_compatibility_set_data,OD-Vic,,,,,,,,
https://github.com/kagkarlsson/db-scheduler,4a8a28e60640dcd03e8d3bf212f483d35b0b6310,.,com.github.kagkarlsson.scheduler.compatibility.HsqlCompatibilityTest.test_jdbc_repository_compatibility_with_data,NDOD;OD-Vic,,,,,,,,
https://github.com/kiegroup/optaplanner,dff7457cb5ba1557727deddef5b675dd00fbf8a8,optaplanner-core,org.optaplanner.core.config.solver.SolverConfigTest.xmlConfigFileRemainsSameAfterReadWrite,ID,,,,,,,,
https://github.com/looly/hutool,91565d052d2771dd26547e79c619ee8c31497e8f,hutool-cron,cn.hutool.cron.test.CronTest.matchAllTest,NDOD;NOD,,,,,,,,
https://github.com/phax/as2-lib,Partnership,MongoDBPartnershipFactorySpec.add,a,Partnership,a5b4ba5d5b110e649770609e803338763bec8c39,UD,https://github.com/TestingResearchIllinois/flaky-test-dataset/issues/32,,,,,
https://github.com/pholser/junit-quickcheck,9361b6dae25b193782604d071754eb7fc566390a,core,com.pholser.junit.quickcheck.generator.BoxOfSuperLongPropertyParameterTest.producesExpectedRandomValues,ID,,,,,,,,
https://github.com/pholser/junit-quickcheck,9361b6dae25b193782604d071754eb7fc566390a,core,com.pholser.junit.quickcheck.generator.BoxOfSuperLongPropertyParameterTest.verifyInteractionWithRandomness,ID,,,,,,,,
https://github.com/pholser/junit-quickcheck,9361b6dae25b193782604d071754eb7fc566390a,generators,com.pholser.junit.quickcheck.generator.java.util.ListOfSuperLongPropertyParameterTest.producesExpectedRandomValues,ID,,,,,,,,
https://github.com/pholser/junit-quickcheck,9361b6dae25b193782604d071754eb7fc566390a,generators,com.pholser.junit.quickcheck.generator.java.util.ListOfSuperLongPropertyParameterTest.verifyInteractionWithRandomness,ID,,,,,,,,
https://github.com/pinterest/secor,mechanism.Test,.,Test,mechanism.Test,mechanism,mechanism,a76fe9fedfa0571347d0b5465b3c40c83dd3c949,ID,,,,
https://github.com/seata/seata,d334f85395887193f72fa57daea906a73a2da34e,tm,io.seata.tm.api.transaction.TransactionInfoTest.testFieldGetSetFromJson,ID,,,,,,,,
https://github.com/spotify/dbeam,parse,dbeam-core,com.spotify.dbeam.args.JdbcExportArgsTest.should,parse,correctly,for,mysql,connection,correctly,for,mysql,connection
https://github.com/spring-projects/spring-boot,daa3d457b71896a758995c264977bdd1414ee4d4,spring-boot-project/spring-boot-actuator,org.springframework.boot.actuate.health.CompositeHealthIndicatorTests.testSerialization,ID,,,,,,,,
https://github.com/spring-projects/spring-data-rest,38f2bc4598265890e765a34d18962911916b7ace,spring-data-rest-webmvc,org.springframework.data.rest.webmvc.config.RepositoryRestMvConfigurationIntegrationTests.,ID,,,,,,,,
https://github.com/square/retrofit,8c93b59dbc57841959f5237cb141ce0b3c18b778,retrofit,retrofit2.CompletableFutureAndroidTest.completableFuturePreApi24,ID,,,,,,,,
https://github.com/square/retrofit,8c93b59dbc57841959f5237cb141ce0b3c18b778,retrofit,retrofit2.OptionalConverterFactoryAndroidTest.optionalPreApi24,ID,,,,,,,,
https://github.com/square/retrofit,8c93b59dbc57841959f5237cb141ce0b3c18b778,retrofit,retrofit2.RequestFactoryAndroidTest.getWithAndroidUriUrl,ID,,,,,,,,
https://github.com/square/retrofit,8c93b59dbc57841959f5237cb141ce0b3c18b778,retrofit,retrofit2.RequestFactoryAndroidTest.getWithAndroidUriUrlAbsolute,ID,,,,,,,,
https://github.com/TooTallNate/Java-WebSocket,fa3909c391195178ccf5a92d4ac342a30ae247c8,.,org.java_websocket.issues.Issue256Test.runReconnectBlockingScenario0,NDOD;NOD,,,,,,,,
https://github.com/TooTallNate/Java-WebSocket,fa3909c391195178ccf5a92d4ac342a30ae247c8,.,org.java_websocket.issues.Issue256Test.runReconnectBlockingScenario1,NDOD;NOD,,,,,,,,
https://github.com/TooTallNate/Java-WebSocket,fa3909c391195178ccf5a92d4ac342a30ae247c8,.,org.java_websocket.issues.Issue256Test.runReconnectBlockingScenario2,NDOD;NOD,,,,,,,,
https://github.com/TooTallNate/Java-WebSocket,fa3909c391195178ccf5a92d4ac342a30ae247c8,.,org.java_websocket.issues.Issue256Test.runReconnectBlockingScenario3,NDOD;NOD,,,,,,,,
https://github.com/TooTallNate/Java-WebSocket,fa3909c391195178ccf5a92d4ac342a30ae247c8,.,org.java_websocket.issues.Issue256Test.runReconnectBlockingScenario4,NDOD;NOD,,,,,,,,
https://github.com/TooTallNate/Java-WebSocket,fa3909c391195178ccf5a92d4ac342a30ae247c8,.,org.java_websocket.issues.Issue256Test.runReconnectBlockingScenario5,NDOD;NOD,,,,,,,,
https://github.com/TooTallNate/Java-WebSocket,fa3909c391195178ccf5a92d4ac342a30ae247c8,.,org.java_websocket.issues.Issue256Test.runReconnectBlockingScenario6,NDOD;NOD,,,,,,,,
https://github.com/TooTallNate/Java-WebSocket,fa3909c391195178ccf5a92d4ac342a30ae247c8,.,org.java_websocket.issues.Issue256Test.runReconnectBlockingScenario7,NDOD;NOD,,,,,,,,
https://github.com/TooTallNate/Java-WebSocket,fa3909c391195178ccf5a92d4ac342a30ae247c8,.,org.java_websocket.issues.Issue256Test.runReconnectBlockingScenario8,NDOD;NOD,,,,,,,,
https://github.com/TooTallNate/Java-WebSocket,fa3909c391195178ccf5a92d4ac342a30ae247c8,.,org.java_websocket.issues.Issue256Test.runReconnectBlockingScenario9,NDOD;NOD,,,,,,,,
https://github.com/TooTallNate/Java-WebSocket,fa3909c391195178ccf5a92d4ac342a30ae247c8,.,org.java_websocket.issues.Issue256Test.runReconnectScenario0,NDOD;NOD,,,,,,,,
https://github.com/TooTallNate/Java-WebSocket,fa3909c391195178ccf5a92d4ac342a30ae247c8,.,org.java_websocket.issues.Issue256Test.runReconnectScenario1,NDOD;NOD,,,,,,,,
https://github.com/TooTallNate/Java-WebSocket,fa3909c391195178ccf5a92d4ac342a30ae247c8,.,org.java_websocket.issues.Issue256Test.runReconnectScenario2,NDOD;NOD,,,,,,,,
https://github.com/TooTallNate/Java-WebSocket,fa3909c391195178ccf5a92d4ac342a30ae247c8,.,org.java_websocket.issues.Issue256Test.runReconnectScenario3,NDOD;NOD,,,,,,,,
https://github.com/TooTallNate/Java-WebSocket,fa3909c391195178ccf5a92d4ac342a30ae247c8,.,org.java_websocket.issues.Issue256Test.runReconnectScenario4,NDOD;NOD,,,,,,,,
https://github.com/TooTallNate/Java-WebSocket,fa3909c391195178ccf5a92d4ac342a30ae247c8,.,org.java_websocket.issues.Issue256Test.runReconnectScenario5,NDOD;NOD,,,,,,,,
https://github.com/TooTallNate/Java-WebSocket,fa3909c391195178ccf5a92d4ac342a30ae247c8,.,org.java_websocket.issues.Issue256Test.runReconnectScenario6,NDOD;NOD,,,,,,,,
https://github.com/TooTallNate/Java-WebSocket,fa3909c391195178ccf5a92d4ac342a30ae247c8,.,org.java_websocket.issues.Issue256Test.runReconnectScenario7,NDOD;NOD,,,,,,,,
https://github.com/TooTallNate/Java-WebSocket,fa3909c391195178ccf5a92d4ac342a30ae247c8,.,org.java_websocket.issues.Issue256Test.runReconnectScenario8,NDOD;NOD,,,,,,,,
https://github.com/TooTallNate/Java-WebSocket,fa3909c391195178ccf5a92d4ac342a30ae247c8,.,org.java_websocket.issues.Issue256Test.runReconnectScenario9,NDOD;NOD,,,,,,,,
https://github.com/TooTallNate/Java-WebSocket,fa3909c391195178ccf5a92d4ac342a30ae247c8,.,org.java_websocket.issues.Issue580Test.runNoCloseBlockingTestScenario0,NDOD;NOD,,,,,,,,
https://github.com/TooTallNate/Java-WebSocket,fa3909c391195178ccf5a92d4ac342a30ae247c8,.,org.java_websocket.issues.Issue580Test.runNoCloseBlockingTestScenario2,NOD,,,,,,,,
https://github.com/TooTallNate/Java-WebSocket,fa3909c391195178ccf5a92d4ac342a30ae247c8,.,org.java_websocket.issues.Issue580Test.runNoCloseBlockingTestScenario3,NDOD;NOD,,,,,,,,
https://github.com/TooTallNate/Java-WebSocket,fa3909c391195178ccf5a92d4ac342a30ae247c8,.,org.java_websocket.issues.Issue580Test.runNoCloseBlockingTestScenario4,NDOD;NOD,,,,,,,,
https://github.com/TooTallNate/Java-WebSocket,fa3909c391195178ccf5a92d4ac342a30ae247c8,.,org.java_websocket.issues.Issue580Test.runNoCloseBlockingTestScenario5,NOD,,,,,,,,
https://github.com/TooTallNate/Java-WebSocket,fa3909c391195178ccf5a92d4ac342a30ae247c8,.,org.java_websocket.issues.Issue580Test.runNoCloseBlockingTestScenario6,NDOD,,,,,,,,
https://github.com/TooTallNate/Java-WebSocket,fa3909c391195178ccf5a92d4ac342a30ae247c8,.,org.java_websocket.issues.Issue580Test.runNoCloseBlockingTestScenario8,NDOD;NOD,,,,,,,,
https://github.com/TooTallNate/Java-WebSocket,fa3909c391195178ccf5a92d4ac342a30ae247c8,.,org.java_websocket.protocols.ProtoclHandshakeRejectionTest.testHandshakeRejectionTestCase10,NDOD;NOD,,,,,,,,
